Group,Status,Scientific Name,Inverted Common Name,FWS 2018,Other Fed 2018,States 2018,Total 2018,Area
Flowering Plants,E,arctostaphylos hookeri var. ravenii ,"manzanita, presidio ",3200,4200,0,7400, wherever found
Flowering Plants,E,arctostaphylos confertiflora ,"manzanita, santa rosa island ",2700,14368,0,17068, wherever found
Flowering Plants,E,native yellow hibiscus ,"ma`o hau hele, ",6007,500,0,6507,
Flowering Plants,E,schiedea apokremnos ,ma`oli`oli ,7736,0,0,7736, wherever found
Flowering Plants,E,schiedea hawaiiensis ,ma`oli`oli ,8762,0,0,8762, wherever found
Flowering Plants,E,schiedea kealiae ,ma`oli`oli ,8073,0,0,8073, wherever found
Flowering Plants,E,schiedea pubescens ,ma`oli`oli ,8172,0,0,8172, wherever found
Flowering Plants,T,astragalus lentiginosus var. piscinensis ,"milk-vetch, fish slough ",36000,16000,0,52000, wherever found
Flowering Plants,E,cyrtandra cyaneoides ,mapele ,5417,0,0,5417, wherever found
Flowering Plants,E,limnanthes floccosa ssp. californica ,"meadowfoam, butte county ",2600,2500,0,5100, wherever found
Flowering Plants,E,limnanthes pumila ssp. grandiflora ,"meadowfoam, large-flowered woolly ",16310,0,0,16310, wherever found
Flowering Plants,E,limnanthes vinculans ,"meadowfoam, sebastopol ",11200,23800,0,35000, wherever found
Flowering Plants,E,thalictrum cooleyi ,"meadowrue, cooley's ",13000,0,3540,16540, wherever found
Flowering Plants,E,flueggea neowawraea ,mehamehame ,15799,1792,0,17591, wherever found
Flowering Plants,E,pogogyne nudiuscula ,"mesa-mint, otay ",7300,12100,0,19400, wherever found
Flowering Plants,E,pogogyne abramsii ,"mesa-mint, san diego ",7700,24890,0,32590, wherever found
Flowering Plants,E,galactia smallii ,"milkpea, small's ",5000,0,300,5300, wherever found
Flowering Plants,E,astragalus applegatei ,"milk-vetch, applegate's ",53010,0,0,53010, wherever found
Flowering Plants,T,astragalus phoenix ,"milk-vetch, ash meadows ",15600,0,0,15600, wherever found
Flowering Plants,E,astragalus brauntonii ,"milk-vetch, braunton's ",88900,2984,0,91884, wherever found
Flowering Plants,E,astragalus clarianus ,"milk-vetch, clara hunt's ",1700,400,0,2100, wherever found
Flowering Plants,E,astragalus lentiginosus var. coachellae ,"milk-vetch, coachella valley ",19300,1100,0,20400, wherever found
Flowering Plants,E,astragalus tener var. titi ,"milk-vetch, coastal dunes ",0,300,0,300, wherever found
Flowering Plants,T,calochortus tiburonensis ,"mariposa lily, tiburon ",1700,0,0,1700, wherever found
Flowering Plants,E,dubautia waialealae ,na`ena`e ,5417,0,0,5417, wherever found
Flowering Plants,E,viola kauaiensis var. wahiawaensis ,nani wai`ale`ale ,7736,0,0,7736, wherever found
Flowering Plants,E,gardenia mannii ,nanu ,8073,0,0,8073, wherever found
Flowering Plants,E,delissea rhytidosperma ,no common name ,13820,0,0,13820, wherever found
Flowering Plants,E,delissea undulata ,no common name ,7989,0,0,7989, wherever found
Flowering Plants,T,dendrobium guamense ,no common name ,52917,33773,0,86690, wherever found
Flowering Plants,E,eugenia bryanii ,no common name ,32840,11386,0,44226, wherever found
Flowering Plants,E,eugenia woodburyana ,no common name ,16500,300,0,16800, wherever found
Flowering Plants,E,festuca hawaiiensis ,no common name ,6443,0,0,6443, wherever found
Flowering Plants,E,festuca molokaiensis ,no common name ,10629,0,0,10629, wherever found
Flowering Plants,T,geocarpon minimum ,no common name ,44811,16587,1600,62998, wherever found
Flowering Plants,T,gesneria pauciflora ,no common name ,6500,0,0,6500, wherever found
Flowering Plants,E,gonocalyx concolor ,no common name ,2000,0,0,2000, wherever found
Flowering Plants,E,gouania hillebrandii ,no common name ,8205,0,0,8205, wherever found
Flowering Plants,E,gouania meyenii ,no common name ,5652,0,0,5652, wherever found
Flowering Plants,E,gouania vitifolia ,no common name ,7634,0,0,7634, wherever found
Flowering Plants,E,hesperomannia arborescens ,no common name ,5602,0,0,5602, wherever found
Flowering Plants,E,daphnopsis helleriana ,no common name ,3500,0,0,3500, wherever found
Flowering Plants,E,hesperomannia arbuscula ,no common name ,5754,0,0,5754, wherever found
Flowering Plants,E,ilex sintenisii ,no common name ,6000,0,0,6000, wherever found
Flowering Plants,E,kadua degeneri ,no common name ,5754,0,0,5754, wherever found
Flowering Plants,E,kadua haupuensis ,no common name ,9909,0,0,9909, wherever found
Flowering Plants,E,kadua parvula ,no common name ,8073,1792,0,9865, wherever found
Flowering Plants,E,kadua st.,no common name ,5417,0,0,5417,johnii) 
Flowering Plants,E,keysseria ,no common name ,4907,0,0,4907,
Flowering Plants,E,keysseria ,no common name ,2588,0,0,2588,
Flowering Plants,E,labordia lorenciana ,no common name ,5853,0,0,5853, wherever found
Flowering Plants,E,lepanthes eltoroensis ,no common name ,39000,0,0,39000, wherever found
Flowering Plants,E,lepidium orbiculare ,no common name ,5853,0,0,5853, wherever found
Flowering Plants,E,leptocereus grantianus ,no common name ,5000,0,0,5000, wherever found
Flowering Plants,E,lobelia koolauensis ,no common name ,8073,0,0,8073, wherever found
Flowering Plants,E,fritillaria gentneri ,"fritillary, gentner's ",100000,225500,0,325500, wherever found
Flowering Plants,E,lobelia monostachya ,no common name ,5417,0,0,5417, wherever found
Flowering Plants,E,hesperomannia lydgatei ,no common name ,7736,0,0,7736, wherever found
Flowering Plants,E,cyrtandra wagneri ,no common name ,8425,0,0,8425, wherever found
Flowering Plants,E,cyrtandra nanawaleensis ,no common name ,6106,44254,0,50360, wherever found
Flowering Plants,E,cyperus pennatiformis ,no common name ,7736,0,0,7736, wherever found
Flowering Plants,E,gardenia remyi ,nanu ,8555,12000,0,20555, wherever found
Flowering Plants,E,scaevola coriacea ,"naupaka, dwarf ",46230,5000,0,51230, wherever found
Flowering Plants,E,navarretia leucocephala ssp. pauciflora ,"navarretia, few-flowered ",0,1200,0,1200,
Flowering Plants,E,navarretia leucocephala ssp. plieantha ,"navarretia, many-flowered ",2700,8700,0,11400, wherever found
Flowering Plants,T,navarretia fossalis ,"navarretia, spreading ",8100,173600,0,181700, wherever found
Flowering Plants,E,lipochaeta fauriei ,nehe ,5265,0,0,5265, wherever found
Flowering Plants,E,lipochaeta lobata var. leptophylla ,nehe ,5417,1792,0,7209, wherever found
Flowering Plants,E,lipochaeta micrantha ,nehe ,5417,0,0,5417, wherever found
Flowering Plants,E,lipochaeta venosa ,nehe ,13953,0,0,13953, wherever found
Flowering Plants,E,lipochaeta waimeaensis ,nehe ,5417,0,0,5417, wherever found
Flowering Plants,E,melanthera kamolensis ,nehe ,8307,0,0,8307, wherever found
Flowering Plants,E,melanthera tenuifolia ,nehe ,8073,0,0,8073, wherever found
Flowering Plants,E,eugenia koolauensis ,nioi ,5602,0,0,5602, wherever found
Flowering Plants,E,nitrophila mohavensis ,"niterwort, amargosa ",12400,36200,0,48600, wherever found
Flowering Plants,E,abutilon eremitopetalum ,no common name ,9321,0,0,9321, wherever found
Flowering Plants,E,abutilon sandwicense ,no common name ,8073,1734,0,9807, wherever found
Flowering Plants,E,achyranthes mutica ,no common name ,123569,0,0,123569, wherever found
Flowering Plants,E,cyperus neokunthianus ,no common name ,5853,0,0,5853, wherever found
Flowering Plants,E,cyperus fauriei ,no common name ,7989,0,0,7989, wherever found
Flowering Plants,E,cyanea kauaulaensis ,no common name ,6106,0,0,6106, wherever found
Flowering Plants,E,cranichis ricartii ,no common name ,5500,0,0,5500, wherever found
Flowering Plants,E,cordia bellonis ,no common name ,58000,0,0,58000, wherever found
Flowering Plants,E,chamaecrista glandulosa var. mirabilis ,no common name ,3000,0,0,3000, wherever found
Flowering Plants,E,lobelia oahuensis ,no common name ,5754,0,0,5754, wherever found
Flowering Plants,E,catesbaea melanocarpa ,no common name ,8000,0,0,8000, wherever found
Flowering Plants,E,bonamia menziesii ,no common name ,17120,1761,0,18881, wherever found
Flowering Plants,E,bidens hillebrandiana ssp. hillebrandiana ,no common name ,8172,0,0,8172, wherever found
Flowering Plants,E,auerodendron pauciflorum ,no common name ,4000,0,0,4000, wherever found
Flowering Plants,E,aristida chaseae ,no common name ,13500,0,0,13500, wherever found
Flowering Plants,E,amaranthus brownii ,no common name ,7952,0,0,7952, wherever found
Flowering Plants,E,agave eggersiana ,no common name ,3000,0,0,3000, wherever found
Flowering Plants,E,calyptranthes thomasiana ,no common name ,5500,0,0,5500, wherever found
Flowering Plants,E,chionanthus pygmaeus ,"fringe-tree, pygmy ",1200,0,3000,4200, wherever found
Flowering Plants,T,castilleja campestris ssp. succulenta ,"owl's-clover, fleshy ",20000,4930,0,24930, wherever found
Flowering Plants,T,mirabilis macfarlanei ,"four-o'clock, macfarlane's ",86414,10757,0,97171, wherever found
Flowering Plants,E,hackelia venusta ,"stickseed, showy ",810,6000,0,6810, wherever found
Flowering Plants,E,parvisedum leiocarpum ,"stonecrop, lake county ",0,200,0,200, wherever found
Flowering Plants,E,rhus michauxii ,"sumac, michaux's ",60500,212415,5000,277915, wherever found
Flowering Plants,E,pseudobahia bahiifolia ,"sunburst, hartweg's golden ",0,6364,0,6364, wherever found
Flowering Plants,T,pseudobahia peirsonii ,"sunburst, san joaquin adobe ",13500,5916,0,19416, wherever found
Flowering Plants,T,"puzzle, paradox ","sunflower, pecos ",6000,23650,0,29650,
Flowering Plants,E,eriophyllum latilobum ,"sunflower, san mateo woolly ",9400,0,0,9400, wherever found
Flowering Plants,E,helianthus schweinitzii ,"sunflower, schweinitz's ",41500,38825,6800,87125, wherever found
Flowering Plants,E,helianthus verticillatus ,"sunflower, whorled ",13000,0,5000,18000,
Flowering Plants,E,chamaesyce deltoidea serpyllum ,"spurge, wedge ",900,0,1200,2100, wherever found
Flowering Plants,T,enceliopsis nudicaulis var. corrugata ,"sunray, ash meadows ",15600,0,0,15600, wherever found
Flowering Plants,E,taraxacum californicum ,"taraxacum, california ",0,100,0,100, wherever found
Flowering Plants,E,deinandra increscens ssp. villosa ,"tarplant, gaviota ",3000,200,0,3200, wherever found
Flowering Plants,T,deinandra ,"tarplant, otay ",10500,58200,0,68700,
Flowering Plants,T,holocarpha macradenia ,"tarplant, santa cruz ",23900,5400,0,29300, wherever found
Flowering Plants,T,thelypodium howellii ssp. spectabilis ,"thelypody, howell''s spectacular ",32310,0,0,32310, wherever found
Flowering Plants,E,cirsium fontinale var. obispoense ,"thistle, chorro creek bog ",3300,300,0,3600, wherever found
Flowering Plants,E,cirsium fontinale var. fontinale ,"thistle, fountain ",9400,200,0,9600, wherever found
Flowering Plants,E,cirsium loncholepis ,"thistle, la graciosa ",86100,5568,0,91668, wherever found
Flowering Plants,E,eryngium constancei ,"thistle, loch lomond coyote ",0,200,0,200, wherever found
Flowering Plants,E,blennosperma bakeri ,"sunshine, sonoma ",11200,22200,0,33400, wherever found
Flowering Plants,T,euphorbia telephioides ,"spurge, telephus ",11000,0,6500,17500, wherever found
Flowering Plants,T,chamaesyce hooveri ,"spurge, hoover's ",7700,3400,0,11100, wherever found
Flowering Plants,T,chamaesyce garberi ,"spurge, garber's ",6000,942,1200,8142, wherever found
Flowering Plants,T,halophila johnsonii ,"seagrass, johnson's ",0,548488,700,549188, wherever found
Flowering Plants,E,carex lutea ,"sedge, golden ",9000,0,0,9000, wherever found
Flowering Plants,T,carex specuicola ,"sedge, navajo ",4000,2010,0,6010, wherever found
Flowering Plants,T,argythamnia blodgettii ,"silverbush, blodgett's ",0,942,2500,3442, wherever found
Flowering Plants,E,ka'u ,"silversword, mauna loa ",8356,10000,0,18356,
Flowering Plants,T,scutellaria floridana ,"skullcap, florida ",3500,0,1000,4500, wherever found
Flowering Plants,T,scutellaria montana ,"skullcap, large-flowered ",8000,10276,15000,33276, wherever found
Flowering Plants,E,ipomopsis polyantha ,"skyrocket, pagosa ",16700,25000,11465,53165, wherever found
Flowering Plants,E,eryngium cuneifolium ,snakeroot ,2000,21700,5500,29200, wherever found
Flowering Plants,T,helenium virginicum ,"sneezeweed, virginia ",12200,240,1200,13640, wherever found
Flowering Plants,E,styrax texanus ,"fsnowbells, texas ",1000,0,0,1000, wherever found
Flowering Plants,E,chorizanthe pungens var. hartwegiana ,"spineflower, ben lomond ",19600,100,0,19700, wherever found
Flowering Plants,E,chorizanthe howellii ,"spineflower, howell's ",12000,200,0,12200, wherever found
Flowering Plants,T,chorizanthe pungens var. pungens ,"spineflower, monterey ",81900,7244,0,89144, wherever found
Flowering Plants,E,chorizanthe orcuttiana ,"spineflower, orcutt's ",65300,139184,0,204484, wherever found
Flowering Plants,E,chorizanthe robusta var. robusta ,"spineflower, robust ",4100,1800,0,5900, wherever found
Flowering Plants,E,chorizanthe robusta var. hartwegii ,"spineflower, scotts valley ",20200,0,0,20200, wherever found
Flowering Plants,E,dodecahema leptoceras ,"spineflower, slender-horned ",1800,0,0,1800, wherever found
Flowering Plants,E,chorizanthe valida ,"spineflower, sonoma ",1700,1000,0,2700, wherever found
Flowering Plants,T,spiraea virginiana ,"spiraea, virginia ",39775,5294,10839,55908, wherever found
Flowering Plants,E,chamaesyce deltoidea ssp. deltoidea ,"spurge, deltoid ",4500,0,1200,5700, wherever found
Flowering Plants,T,cirsium pitcheri ,"thistle, pitcher's ",41000,42126,5600,88726, wherever found
Flowering Plants,T,cirsium vinaceum ,"thistle, sacramento mountains ",5000,0,0,5000, wherever found
Flowering Plants,E,cirsium hydrophilum var. hydrophilum ,"thistle, suisun ",29100,8200,0,37300, wherever found
Flowering Plants,T,acanthomintha ilicifolia ,"thornmint, san diego ",13500,29000,0,42500, wherever found
Flowering Plants,T,eriogonum kennedyi var. austromontanum ,"wild-buckwheat, southern mountain ",1700,0,0,1700, wherever found
Flowering Plants,E,zizania texana ,"wild-rice, texas ",10000,840,0,10840, wherever found
Flowering Plants,E,stephanomeria malheurensis ,"wire-lettuce, malheur ",12620,2000,0,14620, wherever found
Flowering Plants,E,polygonella basiramia ,wireweed ,2000,21700,2700,26400, wherever found
Flowering Plants,E,lithophragma maximum ,"woodland-star, san clemente island ",3500,145951,0,149451, wherever found
Flowering Plants,E,eriastrum densifolium ssp. sanctorum ,"woolly-star, santa ana river ",12500,8318,0,20818, wherever found
Flowering Plants,E,monolopia ,"wooly-threads, san joaquin ",58600,78904,0,137504,
Flowering Plants,T,orcuttia tenuis ,"orcutt grass, slender ",12800,10800,0,23600, wherever found
Flowering Plants,T,yermo xanthocephalus ,"yellowhead, desert ",61500,50000,0,111500, wherever found
Flowering Plants,E,eriodictyon capitatum ,"yerba santa, lompoc ",12900,200,0,13100, wherever found
Flowering Plants,E,ziziphus celata ,"ziziphus, florida ",3000,0,13500,16500, wherever found
Flowering Plants,E,zanthoxylum dipetalum var. tomentosum ,a`e ,7989,0,0,7989, wherever found
Flowering Plants,E,zanthoxylum hawaiiense ,a`e ,16593,0,0,16593, wherever found
Flowering Plants,E,zanthoxylum oahuense ,a`e ,5417,0,0,5417, wherever found
Flowering Plants,T,argyroxiphium sandwicense ssp. macrocephalum ,`ahinahina ,11705,125000,0,136705, wherever found
Flowering Plants,E,argyroxiphium sandwicense ssp. sandwicense ,`ahinahina ,6480,0,0,6480, wherever found
Flowering Plants,E,solanum sandwicense ,"`aiakeakua, popolo ",12515,0,0,12515, wherever found
Flowering Plants,E,nothocestrum breviflorum ,`aiea ,15509,10000,0,25509, wherever found
Flowering Plants,E,nothocestrum latifolium ,`aiea ,47238,12000,0,59238, wherever found
Flowering Plants,E,nothocestrum peltatum ,`aiea ,7736,0,0,7736, wherever found
Flowering Plants,E,euphorbia celastroides var. kaenana ,`akoko ,6412,0,0,6412, wherever found
Flowering Plants,T,eriogonum gypsophilum ,"wild-buckwheat, gypsum ",0,52000,0,52000, wherever found
Flowering Plants,E,suaeda californica ,"seablite, california ",2710,1900,0,4610,
Flowering Plants,E,eriogonum pelinophilum ,"wild buckwheat, clay-loving ",500,19150,0,19650, wherever found
Flowering Plants,E,justicia cooleyi ,"water-willow, cooley's ",0,0,200,200, wherever found
Flowering Plants,E,acanthomintha obovata ssp. duttonii ,"thornmint, san mateo ",0,100,0,100, wherever found
Flowering Plants,E,chromolaena frustrata ,"thoroughwort, cape sable ",21500,0,1700,23200, wherever found
Flowering Plants,E,thysanocarpus conchuliferus ,"fringepod, santa cruz island ",2600,0,0,2600, wherever found
Flowering Plants,T,townsendia aprica ,"townsendia, last chance ",0,4450,0,4450, wherever found
Flowering Plants,E,trillium persistens ,"trillium, persistent ",0,0,8000,8000, wherever found
Flowering Plants,E,trillium reliquum ,"trillium, relict ",0,5538,4000,9538, wherever found
Flowering Plants,E,tuctoria greenei ,"tuctoria, greene's ",12400,4024,0,16424, wherever found
Flowering Plants,T,physaria obcordata ,"twinpod, dudley bluffs ",5200,10500,0,15700, wherever found
Flowering Plants,E,heritiera longipetiolata ,ufa-halomtano ,47170,22314,0,69484, wherever found
Flowering Plants,E,mezoneuron kavaiense ,uhi uhi ,28826,10000,0,38826, wherever found
Flowering Plants,E,eugenia haematocarpa ,uvillo ,8000,300,0,8300, wherever found
Flowering Plants,T,verbena californica ,"vervain, red hills ",1200,16700,0,17900, wherever found
Flowering Plants,E,vicia menziesii ,"vetch, hawaiian ",12496,0,0,12496, wherever found
Flowering Plants,E,erysimum teretifolium ,"wallflower, ben lomond ",283900,2500,0,286400, wherever found
Flowering Plants,E,erysimum capitatum var. angustatum ,"wallflower, contra costa ",139000,700,0,139700, wherever found
Flowering Plants,E,erysimum menziesii ,"wallflower, menzies' ",6600,131200,0,137800, wherever found
Flowering Plants,E,"nogal, west indian ",walnut ,4500,0,0,4500,
Flowering Plants,E,warea amplexifolia ,"warea, wide-leaf ",0,0,46500,46500, wherever found
Flowering Plants,E,rorippa gambellii ,"watercress, gambel's ",23100,200,0,23300, wherever found
Flowering Plants,T,sagittaria secundifolia ,"water-plantain, kral's ",0,299,1000,1299, wherever found
Flowering Plants,E,lilaeopsis schaffneriana var. recurva ,"water-umbel, huachuca ",13500,16300,0,29800, wherever found
Flowering Plants,T,paronychia chartacea ,"whitlow-wort, papery ",2000,0,6000,8000, wherever found
Flowering Plants,E,schiedea adamantis ,"schiedea, diamond head ",5670,0,0,5670, wherever found
Flowering Plants,E,arenaria paludicola ,"sandwort, marsh ",17300,1300,0,18600, wherever found
Flowering Plants,E,astelia waialealae ,pa`iniu ,5417,0,0,5417, wherever found
Flowering Plants,E,calamagrostis hillebrandii ,"reedgrass, hillebrand's ",3744,0,0,3744, wherever found
Flowering Plants,E,baptisia arachnifera ,"rattleweed, hairy ",11000,0,40000,51000, wherever found
Flowering Plants,T,packera franciscana ,"ragwort, san francisco peaks ",1700,2400,0,4100, wherever found
Flowering Plants,E,cyperus trachysanthos ,pu`uka`a ,6684,1761,0,8445, wherever found
Flowering Plants,T,calyptridium pulchellum ,"pussypaws, mariposa ",9400,1500,0,10900, wherever found
Flowering Plants,E,brighamia rockii ,pua `ala ,10778,500,0,11278, wherever found
Flowering Plants,T,primula maguirei ,"primrose, maguire ",0,2000,0,2000, wherever found
Flowering Plants,E,zanthoxylum thomasianum ,"prickly-ash, st. thomas ",6000,0,0,6000, wherever found
Flowering Plants,E,cereus eriophorus var. fragrans ,"prickly-apple, fragrant ",900,2000,6500,9400, wherever found
Flowering Plants,E,harrisia ,"prickly-apple, aboriginal ",300,0,800,1100,
Flowering Plants,E,dalea foliosa ,"prairie-clover, leafy ",17000,1626,0,18626, wherever found
Flowering Plants,E,dalea carthagenensis floridana ,"prairie-clover, florida ",0,1100,5000,6100, wherever found
Flowering Plants,E,potentilla hickmanii ,"potentilla, hickman's ",6800,36600,0,43400, wherever found
Flowering Plants,T,apios priceana ,"potato-bean, prices ",14000,4058,500,18558,
Flowering Plants,E,argemone pleiacantha ssp. pinnatisecta ,"poppy, sacramento prickly ",5000,18550,0,23550, wherever found
Flowering Plants,E,callirhoe scabriuscula ,"poppy-mallow, texas ",1000,420,0,1420, wherever found
Flowering Plants,E,solanum incompletum ,popolo ku mai ,52865,12000,0,64865, wherever found
Flowering Plants,E,solanum nelsonii ,popolo ,66338,5000,0,71338, wherever found
Flowering Plants,E,cyanea solanacea ,popolo ,9145,0,0,9145, wherever found
Flowering Plants,E,plagiobothrys hirtus ,"popcornflower, rough ",171500,200,0,171700, wherever found
Flowering Plants,E,creek ,"pondweed, little aguja ",250,0,0,250,
Flowering Plants,E,calamagrostis expansa ,"reedgrass, maui ",11208,12000,0,23208, wherever found
Flowering Plants,E,lindera melissifolia ,pondberry ,29500,1165048,12400,1206948, wherever found
Flowering Plants,E,schoenocrambe barnebyi ,"reed-mustard, barneby ",0,1050,0,1050, wherever found
Flowering Plants,E,schoenocrambe suffrutescens ,"reed-mustard, shrubby ",0,4712,0,4712, wherever found
Flowering Plants,E,abronia macrocarpa ,"sand-verbena, large-fruited ",8000,2100,0,10100, wherever found
Flowering Plants,T,chamaesyce deltoidea pinetorum ,"sandmat, pineland ",0,100,1200,1300, wherever found
Flowering Plants,E,polygonella myriophylla ,sandlace ,2000,21700,4500,28200, wherever found
Flowering Plants,E,`iliahi ,"sandalwood, lanai ",19768,0,0,19768,
Flowering Plants,T,helianthemum greenei ,"rush-rose, island ",2900,6732,0,9632, wherever found
Flowering Plants,E,hoffmannseggia tenella ,"rush-pea, slender ",12500,0,0,12500, wherever found
Flowering Plants,T,rhodiola integrifolia ssp. leedyi ,"roseroot, leedy's ",81200,723,0,81923, wherever found
Flowering Plants,E,conradina brevifolia ,"rosemary, short-leaved ",900,0,6500,7400, wherever found
Flowering Plants,E,conradina etonia ,"rosemary, etonia ",4500,125,9000,13625, wherever found
Flowering Plants,T,conradina verticillata ,"rosemary, cumberland ",19000,1476,0,20476, wherever found
Flowering Plants,E,conradina glabra ,"rosemary, apalachicola ",19500,21700,200,41400, wherever found
Flowering Plants,T,hibiscus dasycalyx ,"rose-mallow, neches river ",3500,7000,0,10500, wherever found
Flowering Plants,E,arabis serotina ,"rock cress, shale barren ",14680,240,5560,20480, wherever found
Flowering Plants,E,sibara filifolia ,"rockcress, santa cruz island ",3800,149163,0,152963, wherever found
Flowering Plants,E,arabis macdonaldiana ,"rock-cress, mcdonald's ",2500,11400,0,13900, wherever found
Flowering Plants,E,arabis hoffmannii ,"rock-cress, hoffmann's ",2700,13025,0,15725, wherever found
Flowering Plants,T,arabis georgiana ,"rockcress, georgia ",0,1826,5000,6826, wherever found
Flowering Plants,E,arabis perstellata ,"rock-cress, braun's ",10000,2749,0,12749, wherever found
Flowering Plants,E,lepidium barnebyanum ,"ridge-cress, barneby ",0,100,0,100, wherever found
Flowering Plants,E,rhododendron chapmanii ,"rhododendron, chapman ",2500,22000,450,24950, wherever found
Flowering Plants,E,remya mauiensis ,"remya, maui ",9473,0,0,9473, wherever found
Flowering Plants,T,schoenocrambe argillacea ,"reed-mustard, clay ",0,3369,0,3369, wherever found
Flowering Plants,E,euphorbia deppeana ,`akoko ,5417,0,0,5417, wherever found
Flowering Plants,E,polygonum hickmanii ,"polygonum, scotts valley ",67300,0,0,67300, wherever found
Flowering Plants,E,polygala lewtonii ,"polygala, lewton's ",2000,26426,14200,42626, wherever found
Flowering Plants,E,thlaspi californicum ,"penny-cress, kneeland prairie ",28900,0,0,28900, wherever found
Flowering Plants,E,aristida portoricensis ,pelos del diablo ,13500,0,0,13500, wherever found
Flowering Plants,E,chamaecrista lineata keyensis ,"pea, big pine partridge ",700,0,1700,2400, wherever found
Flowering Plants,E,deeringothamnus rugelii ,"pawpaw, rugel's ",4500,0,5500,10000, wherever found
Flowering Plants,E,asimina tetramera ,"pawpaw, four-petal ",900,6500,1100,8500, wherever found
Flowering Plants,E,deeringothamnus pulchellus ,"pawpaw, beautiful ",900,100,1500,2500, wherever found
Flowering Plants,E,hedyotis megalantha ,paudedo ,34368,0,0,34368, wherever found
Flowering Plants,E,charpentiera densiflora ,papala ,9321,0,0,9321, wherever found
Flowering Plants,E,panicum fauriei var. carteri ,"panicgrass, carter's ",5701,5000,0,10701, wherever found
Flowering Plants,E,viola chamissoniana ssp. chamissoniana ,pamakani ,5754,2572,0,8326, wherever found
Flowering Plants,E,tetramolopium capillare ,pamakani ,8712,0,0,8712, wherever found
Flowering Plants,E,ottoschulzia rhodoxylon ,palo de rosa ,7000,0,0,7000, wherever found
Flowering Plants,E,banara vanderbiltii ,palo de ramon ,6500,0,0,6500, wherever found
Flowering Plants,E,cornutia obovata ,palo de nigua ,7500,0,0,7500, wherever found
Flowering Plants,E,styrax portoricensis ,palo de jazmin ,6500,0,0,6500, wherever found
Flowering Plants,E,ternstroemia luquillensis ,palo colorado ,6500,0,0,6500, wherever found
Flowering Plants,E,castilleja affinis ssp. neglecta ,"paintbrush, tiburon ",11200,1100,0,12300, wherever found
Flowering Plants,E,castilleja mollis ,"paintbrush, soft-leaved ",2700,7674,0,10374, wherever found
Flowering Plants,T,castilleja grisea ,"paintbrush, san clemente island ",3800,158417,0,162217, wherever found
Flowering Plants,T,castilleja levisecta ,"paintbrush, golden ",505413,191346,2600,699359, wherever found
Flowering Plants,T,castilleja cinerea ,"paintbrush, ash-grey ",0,300,0,300, wherever found
Flowering Plants,E,hedeoma todsenii ,"pennyroyal, todsen's ",0,31500,0,31500, wherever found
Flowering Plants,E,polygala smallii ,"polygala, tiny ",6000,0,300,6300, wherever found
Flowering Plants,E,penstemon haydenii ,"penstemon, blowout ",43200,121049,4800,169049, wherever found
Flowering Plants,E,pentachaeta bellidiflora ,"pentachaeta, white-rayed ",0,2400,0,2400, wherever found
Flowering Plants,T,isotria medeoloides ,"pogonia, small whorled ",187009,68798,6681,262488,
Flowering Plants,E,portulaca sclerocarpa ,po`e ,7105,12500,0,19605, wherever found
Flowering Plants,E,prunus geniculata ,"plum, scrub ",8000,21700,6000,35700, wherever found
Flowering Plants,E,sarracenia rubra ssp. jonesii ,"pitcher-plant, mountain sweet ",20000,2867,3200,26067, wherever found
Flowering Plants,E,sarracenia oreophila ,"pitcher-plant, green ",8000,0,0,8000, wherever found
Flowering Plants,E,sarracenia rubra ssp. alabamensis ,"pitcher-plant, alabama canebrake ",6000,399,0,6399, wherever found
Flowering Plants,E,echinocereus viridiflorus var. davisii ,"pitaya, davis' green ",500,0,0,500, wherever found
Flowering Plants,E,piperia yadonii ,"piperia, yadon's ",34500,109105,0,143605, wherever found
Flowering Plants,T,helonias bullata ,"pink, swamp ",124271,24495,6700,155466, wherever found
Flowering Plants,E,spigelia gentianoides ,"pinkroot, gentian ",12500,23819,200,36519, wherever found
Flowering Plants,E,platydesma rostrata ,pilo kea lau li`i ,7736,0,0,7736, wherever found
Flowering Plants,E,kadua laxiflora ,pilo ,13491,0,0,13491, wherever found
Flowering Plants,T,clitoria fragrans ,pigeon wings ,2000,30365,6000,38365, wherever found
Flowering Plants,E,phlox hirsuta ,"phlox, yreka ",531200,2000,0,533200, wherever found
Flowering Plants,E,phlox nivalis ssp. texensis ,"phlox, texas trailing ",12000,5000,0,17000, wherever found
Flowering Plants,E,phacelia formosula ,"phacelia, north park ",800,11500,2165,14465, wherever found
Flowering Plants,E,phacelia insularis ssp. insularis ,"phacelia, island ",2700,9079,0,11779, wherever found
Flowering Plants,T,phacelia submutica ,"phacelia, debeque ",3100,15200,1340,19640, wherever found
Flowering Plants,E,phacelia argillacea ,"phacelia, clay ",0,20300,0,20300, wherever found
Flowering Plants,T,lepidium papilliferum ,"peppergrass, slickspot ",153508,408500,0,562008,
Flowering Plants,E,peperomia wheeleri ,"peperomia, wheeler's ",5000,0,0,5000, wherever found
Flowering Plants,E,pentachaeta lyonii ,"pentachaeta, lyon's ",32200,100,0,32300, wherever found
Flowering Plants,T,arenaria ursina ,"sandwort, bear valley ",0,100,0,100, wherever found
Flowering Plants,E,euphorbia eleanoriae ,`akoko ,7736,0,0,7736, wherever found
Flowering Plants,E,euphorbia herbstii ,`akoko ,5754,0,0,5754, wherever found
